 * Debug mode: off
WARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.
 * Running on http://127.0.0.1:5000
Press CTRL+C to quit
127.0.0.1 - - [18/Apr/2023 23:58:00] "GET /assets/ArrowForward-7f693d12.js HTTP/1.0" 200 -
127.0.0.1 - - [18/Apr/2023 23:58:00] "GET /assets/footerView-90e3d045.css HTTP/1.0" 200 -
127.0.0.1 - - [18/Apr/2023 23:58:00] "GET /assets/HomepageView-4aaa6e6c.css HTTP/1.0" 200 -
127.0.0.1 - - [18/Apr/2023 23:58:00] "GET /assets/navigationBar-bd8b69d6.js HTTP/1.0" 200 -
127.0.0.1 - - [18/Apr/2023 23:58:00] "GET /assets/HomepageView-70a2a295.js HTTP/1.0" 200 -
127.0.0.1 - - [18/Apr/2023 23:58:00] "GET /assets/footerView-25cfb081.js HTTP/1.0" 200 -
127.0.0.1 - - [18/Apr/2023 23:58:00] "GET /assets/Jost-VariableFont_wght-c9f1c748.ttf HTTP/1.0" 200 -
127.0.0.1 - - [18/Apr/2023 23:58:00] "GET /src/assets/EUR.svg HTTP/1.0" 404 -
127.0.0.1 - - [18/Apr/2023 23:58:01] "GET /src/assets/CNY.svg HTTP/1.0" 404 -
127.0.0.1 - - [18/Apr/2023 23:58:01] "GET /src/assets/USD.svg HTTP/1.0" 404 -
127.0.0.1 - - [18/Apr/2023 23:58:01] "GET /assets/HomepageView-70a2a295.js HTTP/1.0" 200 -
127.0.0.1 - - [18/Apr/2023 23:58:02] "GET /assets/ArrowBack-303a8345.js HTTP/1.0" 304 -
127.0.0.1 - - [18/Apr/2023 23:58:02] "GET /assets/navigationBar-bd8b69d6.js HTTP/1.0" 304 -
127.0.0.1 - - [18/Apr/2023 23:58:02] "GET /assets/footerView-25cfb081.js HTTP/1.0" 304 -
127.0.0.1 - - [18/Apr/2023 23:58:02] "GET /assets/ArrowForward-7f693d12.js HTTP/1.0" 304 -
127.0.0.1 - - [18/Apr/2023 23:58:02] "GET /user/login_status HTTP/1.0" 200 -
127.0.0.1 - - [18/Apr/2023 23:58:02] "GET /assets/logo-6efd2efa.png HTTP/1.0" 200 -
127.0.0.1 - - [18/Apr/2023 23:58:02] "GET /assets/Jost-Medium-2e3bf002.ttf HTTP/1.0" 200 -
127.0.0.1 - - [18/Apr/2023 23:58:02] "GET /homepage/four_number HTTP/1.0" 200 -
127.0.0.1 - - [18/Apr/2023 23:58:02] "GET /homepage/lowest_discount HTTP/1.0" 200 -
127.0.0.1 - - [18/Apr/2023 23:58:02] "GET /homepage/most_popular_products HTTP/1.0" 200 -
127.0.0.1 - - [18/Apr/2023 23:58:03] "GET /assets/user-f345a87a.svg HTTP/1.0" 200 -
127.0.0.1 - - [18/Apr/2023 23:58:03] "GET /homepage/inspiration HTTP/1.0" 200 -
127.0.0.1 - - [18/Apr/2023 23:58:03] "GET /homepage/most_popular_comments HTTP/1.0" 200 -
127.0.0.1 - - [18/Apr/2023 23:58:03] "GET /homepage/location HTTP/1.0" 200 -
127.0.0.1 - - [18/Apr/2023 23:58:03] "GET /recommend/products HTTP/1.0" 200 -
127.0.0.1 - - [18/Apr/2023 23:58:03] "GET /assets/search_white-7790f277.svg HTTP/1.0" 200 -
127.0.0.1 - - [18/Apr/2023 23:58:03] "GET /assets/homeheadbg-cd42cd88.svg HTTP/1.0" 200 -
127.0.0.1 - - [18/Apr/2023 23:58:03] "GET /assets/Jost-Light-0061241a.ttf HTTP/1.0" 200 -
127.0.0.1 - - [18/Apr/2023 23:58:03] "GET /assets/beach-630d2d10.jpg HTTP/1.0" 200 -
127.0.0.1 - - [18/Apr/2023 23:58:03] "GET /assets/arrow_blue-5c032ca3.svg HTTP/1.0" 200 -
127.0.0.1 - - [18/Apr/2023 23:58:03] "GET /assets/cherry-e691adc5.jpg HTTP/1.0" 200 -
127.0.0.1 - - [18/Apr/2023 23:58:03] "GET /assets/mountain-fuji-0634f69d.jpg HTTP/1.0" 200 -
127.0.0.1 - - [18/Apr/2023 23:58:04] "GET /assets/shield-6c2e2ae4.svg HTTP/1.0" 200 -
127.0.0.1 - - [18/Apr/2023 23:58:04] "GET /assets/easy_booking-1330163a.svg HTTP/1.0" 200 -
